time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max,city,latitude,longitude
2024-06-30,33.5,22.0,26.3,20.8,20.8,0.0,24.0,New York,40.7128,-74.006
2024-07-01,26.9,16.5,21.9,0.1,0.1,0.0,24.7,New York,40.7128,-74.006
2024-07-02,28.8,16.5,22.8,0.0,0.0,0.0,15.5,New York,40.7128,-74.006
2024-07-03,28.1,17.2,22.8,0.0,0.0,0.0,27.9,New York,40.7128,-74.006
2024-07-04,30.5,19.5,24.8,1.8,1.8,0.0,19.7,New York,40.7128,-74.006
2024-07-05,32.2,22.1,26.9,1.7,1.7,0.0,18.2,New York,40.7128,-74.006
2024-07-06,33.2,23.0,28.1,3.2,3.2,0.0,16.6,New York,40.7128,-74.006
2024-07-07,32.7,23.9,27.9,1.6,1.6,0.0,15.9,New York,40.7128,-74.006
2024-07-08,33.0,23.3,27.0,0.0,0.0,0.0,15.3,New York,40.7128,-74.006
2024-07-09,31.0,22.5,27.0,0.2,0.2,0.0,24.9,New York,40.7128,-74.006
2024-07-10,32.1,24.8,28.1,0.3,0.3,0.0,34.5,New York,40.7128,-74.006
2024-07-11,34.5,24.2,28.1,5.6,5.6,0.0,28.2,New York,40.7128,-74.006
2024-07-12,29.5,21.9,25.2,6.0,6.0,0.0,19.9,New York,40.7128,-74.006
2024-07-13,30.8,21.6,25.4,27.5,27.5,0.0,17.1,New York,40.7128,-74.006
2024-07-14,31.4,22.0,27.1,1.2,1.2,0.0,15.9,New York,40.7128,-74.006
2024-07-15,35.2,23.1,28.8,0.5,0.5,0.0,20.8,New York,40.7128,-74.006
2024-07-16,35.2,22.7,29.0,0.8,0.8,0.0,24.5,New York,40.7128,-74.006
2024-07-17,32.1,23.9,27.4,33.7,33.7,0.0,18.3,New York,40.7128,-74.006
2024-07-18,30.9,21.5,25.7,0.4,0.4,0.0,13.7,New York,40.7128,-74.006
2024-07-19,29.0,18.0,23.8,0.0,0.0,0.0,15.6,New York,40.7128,-74.006
2024-07-20,28.9,17.8,24.1,2.1,2.1,0.0,17.6,New York,40.7128,-74.006
2024-07-21,31.5,19.8,26.0,0.1,0.1,0.0,21.6,New York,40.7128,-74.006
2024-07-22,28.5,21.1,24.7,4.5,4.5,0.0,20.7,New York,40.7128,-74.006
2024-07-23,29.6,21.1,24.6,3.3,3.3,0.0,8.5,New York,40.7128,-74.006
2024-07-24,29.5,21.2,24.6,8.8,8.8,0.0,14.9,New York,40.7128,-74.006
2024-07-25,30.8,20.7,25.1,0.0,0.0,0.0,16.3,New York,40.7128,-74.006
2024-07-26,29.5,18.2,23.9,0.0,0.0,0.0,21.1,New York,40.7128,-74.006
2024-07-27,30.0,17.7,24.4,0.0,0.0,0.0,15.0,New York,40.7128,-74.006
2024-07-28,31.5,18.1,24.5,0.0,0.0,0.0,23.1,New York,40.7128,-74.006
2024-07-29,29.5,21.6,25.0,4.0,4.0,0.0,17.9,New York,40.7128,-74.006
2024-07-30,32.1,21.4,26.3,0.0,0.0,0.0,28.8,New York,40.7128,-74.006
2024-07-31,32.0,23.2,26.1,9.9,9.9,0.0,18.2,New York,40.7128,-74.006
2024-08-01,34.9,20.5,27.7,0.1,0.1,0.0,16.9,New York,40.7128,-74.006
2024-08-02,33.0,23.7,27.3,10.0,10.0,0.0,21.6,New York,40.7128,-74.006
2024-08-03,33.1,23.5,26.9,13.1,13.1,0.0,19.5,New York,40.7128,-74.006
2024-08-04,28.3,23.1,24.6,13.7,13.7,0.0,14.3,New York,40.7128,-74.006
2024-08-05,32.0,20.4,26.7,0.0,0.0,0.0,19.8,New York,40.7128,-74.006
2024-08-06,32.6,22.1,25.9,37.5,37.5,0.0,15.9,New York,40.7128,-74.006
2024-08-07,22.7,18.6,21.2,24.0,24.0,0.0,21.2,New York,40.7128,-74.006
2024-08-08,23.5,18.2,20.7,5.7,5.7,0.0,24.3,New York,40.7128,-74.006
2024-08-09,28.5,22.1,24.8,23.7,23.7,0.0,44.3,New York,40.7128,-74.006
2024-08-10,29.5,21.8,25.3,1.0,1.0,0.0,18.2,New York,40.7128,-74.006
2024-08-11,27.5,19.1,23.2,0.0,0.0,0.0,19.7,New York,40.7128,-74.006
2024-08-12,26.4,16.5,21.9,0.0,0.0,0.0,20.4,New York,40.7128,-74.006
2024-08-13,27.1,16.5,21.6,0.0,0.0,0.0,14.7,New York,40.7128,-74.006
2024-08-14,28.5,17.6,23.0,0.1,0.1,0.0,15.8,New York,40.7128,-74.006
2024-08-15,30.4,17.2,24.0,0.0,0.0,0.0,11.6,New York,40.7128,-74.006
2024-08-16,30.5,18.5,24.1,0.0,0.0,0.0,18.4,New York,40.7128,-74.006
2024-08-17,26.5,20.9,23.4,4.6,4.6,0.0,24.3,New York,40.7128,-74.006
2024-08-18,25.8,21.1,22.9,27.5,27.5,0.0,25.1,New York,40.7128,-74.006
2024-08-19,28.5,20.4,22.9,29.7,29.7,0.0,19.8,New York,40.7128,-74.006
2024-08-20,22.5,16.5,19.1,0.1,0.1,0.0,22.7,New York,40.7128,-74.006
2024-08-21,22.8,13.0,18.0,0.0,0.0,0.0,20.9,New York,40.7128,-74.006
2024-08-22,24.6,12.6,18.9,0.0,0.0,0.0,19.2,New York,40.7128,-74.006
2024-08-23,27.5,13.4,20.6,0.0,0.0,0.0,14.0,New York,40.7128,-74.006
2024-08-24,30.0,14.9,22.1,0.0,0.0,0.0,14.8,New York,40.7128,-74.006
2024-08-25,30.2,16.4,23.0,0.2,0.2,0.0,17.3,New York,40.7128,-74.006
2024-08-26,30.0,18.2,23.3,0.9,0.9,0.0,22.7,New York,40.7128,-74.006
2024-08-27,29.9,17.8,23.3,0.0,0.0,0.0,20.2,New York,40.7128,-74.006
2024-08-28,34.2,21.5,27.2,0.0,0.0,0.0,15.9,New York,40.7128,-74.006
2024-08-29,27.0,20.2,23.3,4.6,4.6,0.0,19.1,New York,40.7128,-74.006
2024-08-30,24.0,18.3,20.7,3.9,3.9,0.0,18.1,New York,40.7128,-74.006
2024-08-31,25.8,17.8,21.8,0.9,0.9,0.0,17.7,New York,40.7128,-74.006
2024-09-01,29.1,21.0,24.3,4.8,4.8,0.0,19.8,New York,40.7128,-74.006
2024-09-02,26.2,17.6,21.8,0.0,0.0,0.0,19.9,New York,40.7128,-74.006
2024-09-03,23.0,12.3,17.8,0.0,0.0,0.0,17.1,New York,40.7128,-74.006
2024-09-04,25.1,12.4,18.4,0.0,0.0,0.0,14.0,New York,40.7128,-74.006
2024-09-05,25.6,12.7,18.9,0.0,0.0,0.0,17.4,New York,40.7128,-74.006
2024-09-06,26.5,14.6,20.0,0.1,0.1,0.0,17.7,New York,40.7128,-74.006
2024-09-07,24.5,14.2,19.8,3.1,3.1,0.0,25.2,New York,40.7128,-74.006
2024-09-08,21.9,11.4,16.5,0.0,0.0,0.0,21.0,New York,40.7128,-74.006
2024-09-09,25.0,10.6,18.0,0.0,0.0,0.0,20.9,New York,40.7128,-74.006
2024-09-10,26.1,13.8,19.5,0.0,0.0,0.0,14.5,New York,40.7128,-74.006
2024-09-11,25.5,12.1,18.5,0.0,0.0,0.0,12.7,New York,40.7128,-74.006
2024-09-12,26.3,14.9,19.5,0.0,0.0,0.0,16.3,New York,40.7128,-74.006
2024-09-13,27.5,13.9,19.9,0.0,0.0,0.0,13.7,New York,40.7128,-74.006
2024-09-14,29.6,14.9,21.8,0.0,0.0,0.0,14.0,New York,40.7128,-74.006
2024-09-15,28.1,15.5,20.9,0.0,0.0,0.0,19.1,New York,40.7128,-74.006
2024-09-16,25.8,13.1,18.9,0.0,0.0,0.0,14.4,New York,40.7128,-74.006
2024-09-17,27.2,14.8,20.1,0.0,0.0,0.0,18.1,New York,40.7128,-74.006
2024-09-18,23.9,17.9,20.7,0.0,0.0,0.0,17.5,New York,40.7128,-74.006
2024-09-19,29.8,16.4,22.8,0.0,0.0,0.0,17.3,New York,40.7128,-74.006
2024-09-20,27.8,17.4,22.0,0.0,0.0,0.0,20.3,New York,40.7128,-74.006
2024-09-21,27.1,15.4,20.3,0.0,0.0,0.0,18.1,New York,40.7128,-74.006
2024-09-22,25.4,13.6,18.8,0.0,0.0,0.0,17.2,New York,40.7128,-74.006
2024-09-23,21.1,13.2,17.3,0.1,0.1,0.0,16.9,New York,40.7128,-74.006
2024-09-24,20.2,13.9,17.4,0.0,0.0,0.0,17.2,New York,40.7128,-74.006
2024-09-25,20.8,16.0,17.9,1.1,1.1,0.0,20.8,New York,40.7128,-74.006
2024-09-26,23.4,17.1,20.4,4.4,4.4,0.0,17.7,New York,40.7128,-74.006
2024-09-27,22.3,18.6,20.4,0.9,0.9,0.0,15.4,New York,40.7128,-74.006
2024-09-28,20.0,16.0,17.9,13.7,13.7,0.0,19.8,New York,40.7128,-74.006
2024-09-29,18.6,16.5,17.2,1.2,1.2,0.0,17.8,New York,40.7128,-74.006
2024-09-30,22.9,14.4,18.1,0.0,0.0,0.0,18.5,New York,40.7128,-74.006
2024-10-01,22.2,14.6,17.6,0.0,0.0,0.0,16.5,New York,40.7128,-74.006
2024-10-02,20.7,13.0,16.4,0.0,0.0,0.0,14.3,New York,40.7128,-74.006
2024-10-03,22.4,15.1,17.9,0.1,0.1,0.0,15.1,New York,40.7128,-74.006
2024-10-04,23.4,12.4,17.5,0.2,0.2,0.0,16.9,New York,40.7128,-74.006
2024-10-05,24.0,13.7,18.7,0.4,0.4,0.0,18.0,New York,40.7128,-74.006
2024-10-06,21.9,10.1,16.0,0.0,0.0,0.0,17.2,New York,40.7128,-74.006
2024-10-07,23.6,15.6,18.6,5.5,5.5,0.0,19.7,New York,40.7128,-74.006
2024-10-08,20.9,10.4,15.5,0.0,0.0,0.0,16.7,New York,40.7128,-74.006
2024-10-09,20.2,9.2,15.0,0.1,0.1,0.0,22.2,New York,40.7128,-74.006
2024-10-10,18.0,7.7,12.3,0.0,0.0,0.0,21.3,New York,40.7128,-74.006
2024-10-11,21.1,6.4,13.5,0.0,0.0,0.0,18.9,New York,40.7128,-74.006
2024-10-12,23.1,12.3,17.5,0.0,0.0,0.0,24.0,New York,40.7128,-74.006
2024-10-13,23.6,9.8,16.7,0.0,0.0,0.0,16.4,New York,40.7128,-74.006
2024-10-14,19.5,8.6,13.6,0.0,0.0,0.0,36.2,New York,40.7128,-74.006
2024-10-15,14.7,5.4,9.8,0.2,0.2,0.0,20.6,New York,40.7128,-74.006
2024-10-16,15.5,5.4,9.9,0.0,0.0,0.0,22.0,New York,40.7128,-74.006
2024-10-17,15.2,3.6,9.4,0.0,0.0,0.0,23.1,New York,40.7128,-74.006
2024-10-18,19.5,6.8,12.2,0.0,0.0,0.0,20.4,New York,40.7128,-74.006
2024-10-19,21.6,7.1,13.2,0.0,0.0,0.0,11.5,New York,40.7128,-74.006
2024-10-20,24.6,5.8,14.3,0.0,0.0,0.0,11.0,New York,40.7128,-74.006
2024-10-21,27.8,7.8,17.4,0.0,0.0,0.0,13.6,New York,40.7128,-74.006
2024-10-22,27.8,12.8,18.9,0.0,0.0,0.0,12.5,New York,40.7128,-74.006
2024-10-23,25.4,10.9,17.7,0.0,0.0,0.0,17.8,New York,40.7128,-74.006
2024-10-24,20.8,11.6,16.3,0.6,0.6,0.0,25.8,New York,40.7128,-74.006
2024-10-25,18.1,6.4,11.9,0.0,0.0,0.0,15.8,New York,40.7128,-74.006
2024-10-26,18.3,9.6,13.5,0.0,0.0,0.0,24.8,New York,40.7128,-74.006
2024-10-27,14.9,4.8,9.7,0.0,0.0,0.0,18.6,New York,40.7128,-74.006
2024-10-28,16.2,2.9,9.3,0.0,0.0,0.0,15.1,New York,40.7128,-74.006
2024-10-29,17.5,6.1,12.8,1.1,1.1,0.0,24.0,New York,40.7128,-74.006
2024-10-30,25.9,11.1,17.3,0.0,0.0,0.0,13.9,New York,40.7128,-74.006
2024-10-31,28.2,12.0,19.9,0.0,0.0,0.0,22.2,New York,40.7128,-74.006
2024-11-01,26.6,15.1,21.1,0.3,0.3,0.0,30.4,New York,40.7128,-74.006
2024-11-02,15.9,8.3,12.2,0.0,0.0,0.0,20.3,New York,40.7128,-74.006
2024-11-03,13.2,3.7,7.5,0.0,0.0,0.0,14.5,New York,40.7128,-74.006
2024-11-04,14.4,3.5,9.1,0.0,0.0,0.0,19.2,New York,40.7128,-74.006
2024-11-05,22.5,8.8,15.6,0.0,0.0,0.0,21.3,New York,40.7128,-74.006
2024-11-06,27.0,16.4,20.9,0.0,0.0,0.0,22.8,New York,40.7128,-74.006
2024-11-07,23.0,12.5,18.1,0.0,0.0,0.0,21.3,New York,40.7128,-74.006
2024-11-08,20.6,6.7,13.5,0.0,0.0,0.0,27.6,New York,40.7128,-74.006
2024-11-09,13.0,4.5,8.7,0.0,0.0,0.0,23.5,New York,40.7128,-74.006
2024-11-10,14.4,2.3,8.8,0.7,0.7,0.0,20.4,New York,40.7128,-74.006
2024-11-11,21.0,10.9,15.8,3.3,3.3,0.0,25.7,New York,40.7128,-74.006
2024-11-12,12.1,5.6,9.7,0.0,0.0,0.0,26.9,New York,40.7128,-74.006
2024-11-13,9.1,1.4,5.1,0.0,0.0,0.0,13.6,New York,40.7128,-74.006
2024-11-14,7.8,1.4,4.7,0.0,0.0,0.0,9.6,New York,40.7128,-74.006
2024-11-15,14.8,3.0,8.3,0.0,0.0,0.0,14.5,New York,40.7128,-74.006
2024-11-16,16.5,6.2,10.6,0.0,0.0,0.0,16.6,New York,40.7128,-74.006
2024-11-17,18.0,6.5,11.3,0.0,0.0,0.0,14.5,New York,40.7128,-74.006
2024-11-18,17.9,7.6,12.5,0.0,0.0,0.0,14.0,New York,40.7128,-74.006
2024-11-19,14.8,5.9,10.8,0.0,0.0,0.0,13.1,New York,40.7128,-74.006
2024-11-20,15.9,7.2,11.8,0.0,0.0,0.0,11.5,New York,40.7128,-74.006
2024-11-21,12.2,4.2,8.6,42.3,42.3,0.0,17.5,New York,40.7128,-74.006
2024-11-22,4.9,2.1,3.5,14.9,14.8,0.07,24.8,New York,40.7128,-74.006
2024-11-23,8.9,2.5,5.7,1.4,1.4,0.0,25.4,New York,40.7128,-74.006
2024-11-24,10.9,5.5,8.1,0.0,0.0,0.0,22.3,New York,40.7128,-74.006
2024-11-25,10.8,2.2,6.7,0.0,0.0,0.0,10.7,New York,40.7128,-74.006
2024-11-26,14.9,6.6,10.7,3.7,3.7,0.0,15.4,New York,40.7128,-74.006
2024-11-27,10.3,2.3,5.9,0.0,0.0,0.0,9.6,New York,40.7128,-74.006
2024-11-28,11.7,4.9,6.8,13.1,13.1,0.0,20.0,New York,40.7128,-74.006
2024-11-29,7.8,1.1,3.9,0.2,0.2,0.0,18.4,New York,40.7128,-74.006
2024-11-30,3.5,-2.2,0.4,0.0,0.0,0.0,16.9,New York,40.7128,-74.006
2024-12-01,2.7,-3.7,-1.0,0.0,0.0,0.0,17.9,New York,40.7128,-74.006
2024-12-02,4.0,-3.2,-0.4,0.0,0.0,0.0,10.5,New York,40.7128,-74.006
2024-12-03,5.2,-2.2,0.8,0.0,0.0,0.0,11.8,New York,40.7128,-74.006
2024-12-04,3.8,-3.3,0.2,0.0,0.0,0.0,15.8,New York,40.7128,-74.006
2024-12-05,4.6,-0.1,2.3,3.6,2.1,1.05,27.3,New York,40.7128,-74.006
2024-12-06,0.2,-2.3,-1.1,0.0,0.0,0.0,18.7,New York,40.7128,-74.006
2024-12-07,4.7,-2.7,0.6,0.0,0.0,0.0,13.9,New York,40.7128,-74.006
2024-12-08,11.4,1.5,5.6,0.0,0.0,0.0,19.6,New York,40.7128,-74.006
2024-12-09,10.4,1.0,5.5,7.4,7.4,0.0,11.6,New York,40.7128,-74.006
2024-12-10,11.1,5.8,8.1,2.1,2.1,0.0,13.2,New York,40.7128,-74.006
2024-12-11,16.1,5.9,12.9,34.3,34.3,0.0,24.0,New York,40.7128,-74.006
2024-12-12,5.2,-2.0,1.6,0.1,0.1,0.0,25.1,New York,40.7128,-74.006
2024-12-13,0.2,-4.0,-2.4,0.0,0.0,0.0,11.3,New York,40.7128,-74.006
2024-12-14,0.6,-5.6,-2.7,0.0,0.0,0.0,8.3,New York,40.7128,-74.006
2024-12-15,3.0,-4.9,-1.2,0.1,0.1,0.0,10.0,New York,40.7128,-74.006
2024-12-16,9.5,1.6,5.5,15.4,15.4,0.0,12.5,New York,40.7128,-74.006
2024-12-17,14.7,7.4,10.8,4.7,4.7,0.0,15.8,New York,40.7128,-74.006
2024-12-18,9.9,1.5,6.3,2.5,2.5,0.0,10.9,New York,40.7128,-74.006
2024-12-19,6.8,0.8,4.4,2.6,2.6,0.0,15.0,New York,40.7128,-74.006
2024-12-20,2.5,-0.8,0.9,1.7,0.9,0.56,14.6,New York,40.7128,-74.006
2024-12-21,0.3,-6.6,-2.6,4.1,0.0,2.87,19.9,New York,40.7128,-74.006
2024-12-22,-6.9,-12.1,-9.1,0.0,0.0,0.0,14.5,New York,40.7128,-74.006
2024-12-23,-4.0,-14.9,-10.2,0.0,0.0,0.0,9.2,New York,40.7128,-74.006
2024-12-24,1.5,-4.1,-1.7,1.9,0.0,1.33,10.5,New York,40.7128,-74.006
2024-12-25,0.2,-6.3,-2.9,0.0,0.0,0.0,10.2,New York,40.7128,-74.006
2024-12-26,-0.2,-8.1,-5.0,0.0,0.0,0.0,8.3,New York,40.7128,-74.006
2024-12-27,2.0,-9.4,-3.8,0.0,0.0,0.0,6.2,New York,40.7128,-74.006
2024-12-28,7.2,1.8,4.0,5.6,5.6,0.0,6.7,New York,40.7128,-74.006
2024-12-29,16.1,4.4,9.6,2.7,2.7,0.0,22.4,New York,40.7128,-74.006
2024-12-30,13.0,7.8,11.4,5.8,5.8,0.0,25.5,New York,40.7128,-74.006
2024-12-31,9.7,1.5,6.2,5.9,5.9,0.0,12.2,New York,40.7128,-74.006
2024-01-01,6.1,1.6,3.6,0.0,0.0,0.0,9.0,Seattle,47.6062,-122.3321
2024-01-02,7.7,3.4,6.0,3.9,3.9,0.0,15.9,Seattle,47.6062,-122.3321
2024-01-03,8.4,4.5,7.1,3.8,3.8,0.0,22.8,Seattle,47.6062,-122.3321
2024-01-04,9.2,4.6,7.1,4.9,4.9,0.0,21.7,Seattle,47.6062,-122.3321
2024-01-05,8.5,4.9,6.7,11.6,11.5,0.07,32.8,Seattle,47.6062,-122.3321
2024-01-06,6.9,2.1,5.0,10.9,10.9,0.0,32.1,Seattle,47.6062,-122.3321
2024-01-07,5.5,2.0,3.7,1.1,1.1,0.0,7.7,Seattle,47.6062,-122.3321
2024-01-08,8.9,3.0,4.6,14.4,14.4,0.0,34.1,Seattle,47.6062,-122.3321
2024-01-09,9.5,4.1,6.5,15.4,15.4,0.0,52.0,Seattle,47.6062,-122.3321
2024-01-10,5.4,2.9,3.8,0.2,0.2,0.0,21.6,Seattle,47.6062,-122.3321
2024-01-11,5.4,-1.5,2.4,2.7,0.8,1.33,22.0,Seattle,47.6062,-122.3321
2024-01-12,-1.8,-7.8,-5.8,0.0,0.0,0.07,30.2,Seattle,47.6062,-122.3321
2024-01-13,-3.5,-10.1,-7.3,0.0,0.0,0.0,14.3,Seattle,47.6062,-122.3321
2024-01-14,-0.2,-7.2,-4.6,0.0,0.0,0.0,8.7,Seattle,47.6062,-122.3321
2024-01-15,1.9,-6.5,-3.2,0.0,0.0,0.0,12.1,Seattle,47.6062,-122.3321
2024-01-16,3.5,-4.6,-1.3,1.1,1.1,0.0,9.4,Seattle,47.6062,-122.3321
2024-01-17,4.0,0.3,1.5,9.4,9.3,0.07,22.8,Seattle,47.6062,-122.3321
2024-01-18,2.5,0.3,1.7,13.1,13.1,0.0,23.2,Seattle,47.6062,-122.3321
2024-01-19,7.2,1.1,3.7,2.7,2.7,0.0,25.1,Seattle,47.6062,-122.3321
2024-01-20,8.5,0.6,4.5,1.3,1.3,0.0,14.0,Seattle,47.6062,-122.3321
2024-01-21,8.1,5.1,6.4,14.6,14.6,0.0,16.3,Seattle,47.6062,-122.3321
2024-01-22,9.5,5.7,7.4,18.5,18.5,0.0,23.2,Seattle,47.6062,-122.3321
2024-01-23,11.0,4.2,7.8,0.2,0.2,0.0,22.7,Seattle,47.6062,-122.3321
2024-01-24,10.1,3.3,6.7,9.4,9.4,0.0,20.5,Seattle,47.6062,-122.3321
2024-01-25,10.0,5.2,7.8,13.1,13.1,0.0,22.0,Seattle,47.6062,-122.3321
2024-01-26,10.3,5.1,7.5,13.4,13.4,0.0,15.9,Seattle,47.6062,-122.3321
2024-01-27,12.5,7.3,9.4,33.8,33.8,0.0,20.9,Seattle,47.6062,-122.3321
2024-01-28,15.1,9.9,12.3,14.6,14.6,0.0,24.3,Seattle,47.6062,-122.3321
2024-01-29,17.1,9.1,12.3,0.0,0.0,0.0,16.6,Seattle,47.6062,-122.3321
2024-01-30,13.5,9.1,11.3,1.0,1.0,0.0,19.7,Seattle,47.6062,-122.3321
2024-01-31,14.0,10.1,11.5,11.3,11.3,0.0,29.9,Seattle,47.6062,-122.3321
2024-02-01,13.4,6.0,9.9,5.0,5.0,0.0,16.3,Seattle,47.6062,-122.3321
2024-02-02,11.8,3.7,7.4,0.0,0.0,0.0,12.3,Seattle,47.6062,-122.3321
2024-02-03,9.2,2.5,5.3,0.0,0.0,0.0,9.5,Seattle,47.6062,-122.3321
2024-02-04,8.4,5.2,6.5,0.0,0.0,0.0,22.4,Seattle,47.6062,-122.3321
2024-02-05,6.7,5.7,6.1,3.2,3.2,0.0,23.5,Seattle,47.6062,-122.3321
2024-02-06,7.7,3.5,5.8,4.0,4.0,0.0,8.7,Seattle,47.6062,-122.3321
2024-02-07,8.3,2.7,4.8,0.4,0.4,0.0,9.5,Seattle,47.6062,-122.3321
2024-02-08,7.6,2.0,4.8,0.8,0.8,0.0,7.8,Seattle,47.6062,-122.3321
2024-02-09,8.0,2.0,5.0,1.1,1.1,0.0,7.8,Seattle,47.6062,-122.3321
2024-02-10,8.6,0.9,4.7,0.0,0.0,0.0,7.9,Seattle,47.6062,-122.3321
2024-02-11,10.1,4.5,7.2,8.0,8.0,0.0,28.6,Seattle,47.6062,-122.3321
2024-02-12,9.4,5.4,7.6,0.6,0.6,0.0,26.0,Seattle,47.6062,-122.3321
2024-02-13,8.3,2.5,6.0,0.0,0.0,0.0,16.4,Seattle,47.6062,-122.3321
2024-02-14,9.1,0.3,4.7,0.6,0.1,0.35,15.1,Seattle,47.6062,-122.3321
2024-02-15,5.7,0.4,3.3,9.4,2.7,4.69,19.8,Seattle,47.6062,-122.3321
2024-02-16,9.4,-1.7,3.4,0.0,0.0,0.0,19.0,Seattle,47.6062,-122.3321
2024-02-17,8.7,0.6,4.9,0.0,0.0,0.0,17.8,Seattle,47.6062,-122.3321
2024-02-18,7.3,2.4,5.7,1.1,1.1,0.0,9.1,Seattle,47.6062,-122.3321
2024-02-19,9.1,1.6,5.4,0.0,0.0,0.0,13.8,Seattle,47.6062,-122.3321
2024-02-20,11.2,2.2,6.9,1.6,1.6,0.0,13.7,Seattle,47.6062,-122.3321
2024-02-21,9.6,6.1,7.8,6.4,6.4,0.0,20.5,Seattle,47.6062,-122.3321
2024-02-22,12.3,4.8,8.4,0.2,0.2,0.0,20.2,Seattle,47.6062,-122.3321
2024-02-23,9.7,3.2,6.4,0.0,0.0,0.0,9.9,Seattle,47.6062,-122.3321
2024-02-24,10.4,5.1,7.3,0.6,0.6,0.0,24.6,Seattle,47.6062,-122.3321
2024-02-25,9.8,4.3,8.1,4.1,4.1,0.0,39.9,Seattle,47.6062,-122.3321
2024-02-26,6.2,1.1,3.3,4.2,1.8,1.68,18.0,Seattle,47.6062,-122.3321
2024-02-27,6.8,-1.5,2.8,1.7,1.7,0.0,35.9,Seattle,47.6062,-122.3321
2024-02-28,9.7,6.8,8.4,37.5,37.5,0.0,38.6,Seattle,47.6062,-122.3321
2024-02-29,8.4,3.3,4.8,17.5,17.5,0.0,26.3,Seattle,47.6062,-122.3321
2024-03-01,6.3,2.1,3.6,8.0,4.3,2.59,27.2,Seattle,47.6062,-122.3321
2024-03-02,6.4,1.9,3.5,7.4,2.5,3.43,29.6,Seattle,47.6062,-122.3321
2024-03-03,6.2,1.5,3.2,1.2,1.0,0.14,24.1,Seattle,47.6062,-122.3321
2024-03-04,7.6,0.6,4.1,0.6,0.6,0.0,24.8,Seattle,47.6062,-122.3321
2024-03-05,6.7,-1.2,2.2,0.0,0.0,0.0,14.6,Seattle,47.6062,-122.3321
2024-03-06,6.2,-1.2,2.3,0.0,0.0,0.0,7.7,Seattle,47.6062,-122.3321
2024-03-07,7.2,-1.4,3.0,0.0,0.0,0.0,9.4,Seattle,47.6062,-122.3321
2024-03-08,10.1,2.2,5.6,0.3,0.3,0.0,10.3,Seattle,47.6062,-122.3321
2024-03-09,10.4,5.3,7.5,3.5,3.5,0.0,37.0,Seattle,47.6062,-122.3321
2024-03-10,8.9,6.4,7.5,10.4,10.4,0.0,28.8,Seattle,47.6062,-122.3321
2024-03-11,9.8,5.2,7.2,8.8,8.8,0.0,27.8,Seattle,47.6062,-122.3321
2024-03-12,10.2,4.4,7.3,1.4,1.4,0.0,31.7,Seattle,47.6062,-122.3321
2024-03-13,10.2,3.1,5.9,0.1,0.1,0.0,12.3,Seattle,47.6062,-122.3321
2024-03-14,11.1,0.9,5.7,0.0,0.0,0.0,18.9,Seattle,47.6062,-122.3321
2024-03-15,13.1,3.3,7.6,0.0,0.0,0.0,19.7,Seattle,47.6062,-122.3321
2024-03-16,17.9,2.9,9.8,0.0,0.0,0.0,11.5,Seattle,47.6062,-122.3321
2024-03-17,17.5,5.7,10.6,0.0,0.0,0.0,13.5,Seattle,47.6062,-122.3321
2024-03-18,15.6,4.4,9.4,0.0,0.0,0.0,15.1,Seattle,47.6062,-122.3321
2024-03-19,16.5,3.5,9.1,0.0,0.0,0.0,16.9,Seattle,47.6062,-122.3321
2024-03-20,12.0,6.2,8.7,0.9,0.9,0.0,15.7,Seattle,47.6062,-122.3321
2024-03-21,13.6,6.7,10.1,1.5,1.5,0.0,12.8,Seattle,47.6062,-122.3321
2024-03-22,12.4,7.1,9.7,3.4,3.4,0.0,12.6,Seattle,47.6062,-122.3321
2024-03-23,10.8,7.8,9.0,8.2,8.2,0.0,16.3,Seattle,47.6062,-122.3321
2024-03-24,13.8,6.7,9.6,0.4,0.4,0.0,17.7,Seattle,47.6062,-122.3321
2024-03-25,10.6,7.2,8.4,4.6,4.6,0.0,21.8,Seattle,47.6062,-122.3321
2024-03-26,12.3,5.9,8.4,7.1,7.1,0.0,15.6,Seattle,47.6062,-122.3321
2024-03-27,13.1,6.4,8.5,11.6,11.6,0.0,22.1,Seattle,47.6062,-122.3321
2024-03-28,11.1,5.2,7.8,9.8,9.8,0.0,25.2,Seattle,47.6062,-122.3321
2024-03-29,13.2,4.6,8.7,0.0,0.0,0.0,21.4,Seattle,47.6062,-122.3321
2024-03-30,12.9,5.3,8.6,0.0,0.0,0.0,17.4,Seattle,47.6062,-122.3321
2024-03-31,13.4,2.8,8.3,0.0,0.0,0.0,21.3,Seattle,47.6062,-122.3321
2024-04-01,16.0,3.8,10.0,0.0,0.0,0.0,12.0,Seattle,47.6062,-122.3321
2024-04-02,17.0,7.3,11.4,0.7,0.7,0.0,25.5,Seattle,47.6062,-122.3321
2024-04-03,9.9,5.2,7.5,1.2,1.2,0.0,22.8,Seattle,47.6062,-122.3321
2024-04-04,8.9,5.4,6.9,1.1,1.1,0.0,24.2,Seattle,47.6062,-122.3321
2024-04-05,9.6,4.1,7.2,0.1,0.1,0.0,16.4,Seattle,47.6062,-122.3321
2024-04-06,9.9,6.0,7.8,2.2,2.2,0.0,25.8,Seattle,47.6062,-122.3321
